readout	region	pairing	metric	value	p
attribution	VH proximal (~1.4 Mb)	DN_rep1_vs_DP_rep1	ATAC	0.0250767	
attribution	VH proximal (~1.4 Mb)	DN_rep1_vs_DP_rep1	RNA+	0.125967	
attribution	VH proximal (~1.4 Mb)	DN_rep1_vs_DP_rep1	RNA-	0.00131441	
attribution	VH proximal (~1.4 Mb)	DN_rep1_vs_DP_rep1	CTCF	0.266986	
attribution	VH proximal (~1.4 Mb)	DN_rep1_vs_DP_rep1	Cohesin	0.296031	
attribution	VH proximal (~1.4 Mb)	DN_rep1_vs_DP_rep1	H3K27ac	0.284624	
attribution	VH proximal (~1.4 Mb)	DN_rep1_vs_DP_rep2	ATAC	0.0204861	
attribution	VH proximal (~1.4 Mb)	DN_rep1_vs_DP_rep2	RNA+	0.121035	
attribution	VH proximal (~1.4 Mb)	DN_rep1_vs_DP_rep2	RNA-	0.000996371	
attribution	VH proximal (~1.4 Mb)	DN_rep1_vs_DP_rep2	CTCF	0.271208	
attribution	VH proximal (~1.4 Mb)	DN_rep1_vs_DP_rep2	Cohesin	0.301736	
attribution	VH proximal (~1.4 Mb)	DN_rep1_vs_DP_rep2	H3K27ac	0.284539	
attribution	VH proximal (~1.4 Mb)	DN_rep2_vs_DP_rep1	ATAC	0.0268657	
attribution	VH proximal (~1.4 Mb)	DN_rep2_vs_DP_rep1	RNA+	0.119751	
attribution	VH proximal (~1.4 Mb)	DN_rep2_vs_DP_rep1	RNA-	0.00115586	
attribution	VH proximal (~1.4 Mb)	DN_rep2_vs_DP_rep1	CTCF	0.222416	
attribution	VH proximal (~1.4 Mb)	DN_rep2_vs_DP_rep1	Cohesin	0.313914	
attribution	VH proximal (~1.4 Mb)	DN_rep2_vs_DP_rep1	H3K27ac	0.315898	
attribution	VH proximal (~1.4 Mb)	DN_rep2_vs_DP_rep2	ATAC	0.0225722	
attribution	VH proximal (~1.4 Mb)	DN_rep2_vs_DP_rep2	RNA+	0.118274	
attribution	VH proximal (~1.4 Mb)	DN_rep2_vs_DP_rep2	RNA-	0.000898913	
attribution	VH proximal (~1.4 Mb)	DN_rep2_vs_DP_rep2	CTCF	0.221146	
attribution	VH proximal (~1.4 Mb)	DN_rep2_vs_DP_rep2	Cohesin	0.323342	
attribution	VH proximal (~1.4 Mb)	DN_rep2_vs_DP_rep2	H3K27ac	0.313766	
attribution	VH distal (~1.1 Mb)	DN_rep1_vs_DP_rep1	ATAC	0.0650565	
attribution	VH distal (~1.1 Mb)	DN_rep1_vs_DP_rep1	RNA+	0.042906	
attribution	VH distal (~1.1 Mb)	DN_rep1_vs_DP_rep1	RNA-	0.000943853	
attribution	VH distal (~1.1 Mb)	DN_rep1_vs_DP_rep1	CTCF	0.282966	
attribution	VH distal (~1.1 Mb)	DN_rep1_vs_DP_rep1	Cohesin	0.351541	
attribution	VH distal (~1.1 Mb)	DN_rep1_vs_DP_rep1	H3K27ac	0.256586	
attribution	VH distal (~1.1 Mb)	DN_rep1_vs_DP_rep2	ATAC	0.0579594	
attribution	VH distal (~1.1 Mb)	DN_rep1_vs_DP_rep2	RNA+	0.0509299	
attribution	VH distal (~1.1 Mb)	DN_rep1_vs_DP_rep2	RNA-	0.000828165	
attribution	VH distal (~1.1 Mb)	DN_rep1_vs_DP_rep2	CTCF	0.289283	
attribution	VH distal (~1.1 Mb)	DN_rep1_vs_DP_rep2	Cohesin	0.347674	
attribution	VH distal (~1.1 Mb)	DN_rep1_vs_DP_rep2	H3K27ac	0.253325	
attribution	VH distal (~1.1 Mb)	DN_rep2_vs_DP_rep1	ATAC	0.0701503	
attribution	VH distal (~1.1 Mb)	DN_rep2_vs_DP_rep1	RNA+	0.0486116	
attribution	VH distal (~1.1 Mb)	DN_rep2_vs_DP_rep1	RNA-	0.00277103	
attribution	VH distal (~1.1 Mb)	DN_rep2_vs_DP_rep1	CTCF	0.215444	
attribution	VH distal (~1.1 Mb)	DN_rep2_vs_DP_rep1	Cohesin	0.384313	
attribution	VH distal (~1.1 Mb)	DN_rep2_vs_DP_rep1	H3K27ac	0.27871	
attribution	VH distal (~1.1 Mb)	DN_rep2_vs_DP_rep2	ATAC	0.0651665	
attribution	VH distal (~1.1 Mb)	DN_rep2_vs_DP_rep2	RNA+	0.0525742	
attribution	VH distal (~1.1 Mb)	DN_rep2_vs_DP_rep2	RNA-	0.00295938	
attribution	VH distal (~1.1 Mb)	DN_rep2_vs_DP_rep2	CTCF	0.209663	
attribution	VH distal (~1.1 Mb)	DN_rep2_vs_DP_rep2	Cohesin	0.38462	
attribution	VH distal (~1.1 Mb)	DN_rep2_vs_DP_rep2	H3K27ac	0.285016	
attribution	Gapdh (housekeeping)	DN_rep1_vs_DP_rep1	ATAC	0.00998835	
attribution	Gapdh (housekeeping)	DN_rep1_vs_DP_rep1	RNA+	0.19641	
attribution	Gapdh (housekeeping)	DN_rep1_vs_DP_rep1	RNA-	0.395822	
attribution	Gapdh (housekeeping)	DN_rep1_vs_DP_rep1	CTCF	0.0717532	
attribution	Gapdh (housekeeping)	DN_rep1_vs_DP_rep1	Cohesin	0.186456	
attribution	Gapdh (housekeeping)	DN_rep1_vs_DP_rep1	H3K27ac	0.13957	
attribution	Gapdh (housekeeping)	DN_rep1_vs_DP_rep2	ATAC	0.0157508	
attribution	Gapdh (housekeeping)	DN_rep1_vs_DP_rep2	RNA+	0.152252	
attribution	Gapdh (housekeeping)	DN_rep1_vs_DP_rep2	RNA-	0.429182	
attribution	Gapdh (housekeeping)	DN_rep1_vs_DP_rep2	CTCF	0.0541868	
attribution	Gapdh (housekeeping)	DN_rep1_vs_DP_rep2	Cohesin	0.206613	
attribution	Gapdh (housekeeping)	DN_rep1_vs_DP_rep2	H3K27ac	0.142015	
attribution	Gapdh (housekeeping)	DN_rep2_vs_DP_rep1	ATAC	0.011792	
attribution	Gapdh (housekeeping)	DN_rep2_vs_DP_rep1	RNA+	0.25448	
attribution	Gapdh (housekeeping)	DN_rep2_vs_DP_rep1	RNA-	0.3463	
attribution	Gapdh (housekeeping)	DN_rep2_vs_DP_rep1	CTCF	0.0406056	
attribution	Gapdh (housekeeping)	DN_rep2_vs_DP_rep1	Cohesin	0.212584	
attribution	Gapdh (housekeeping)	DN_rep2_vs_DP_rep1	H3K27ac	0.134239	
attribution	Gapdh (housekeeping)	DN_rep2_vs_DP_rep2	ATAC	0.0215568	
attribution	Gapdh (housekeeping)	DN_rep2_vs_DP_rep2	RNA+	0.180559	
attribution	Gapdh (housekeeping)	DN_rep2_vs_DP_rep2	RNA-	0.394485	
attribution	Gapdh (housekeeping)	DN_rep2_vs_DP_rep2	CTCF	0.0240691	
attribution	Gapdh (housekeeping)	DN_rep2_vs_DP_rep2	Cohesin	0.248553	
attribution	Gapdh (housekeeping)	DN_rep2_vs_DP_rep2	H3K27ac	0.130777	
attribution	Actb (housekeeping)	DN_rep1_vs_DP_rep1	ATAC	0.0433638	
attribution	Actb (housekeeping)	DN_rep1_vs_DP_rep1	RNA+	0.00237785	
attribution	Actb (housekeeping)	DN_rep1_vs_DP_rep1	RNA-	0.235955	
attribution	Actb (housekeeping)	DN_rep1_vs_DP_rep1	CTCF	0.132655	
attribution	Actb (housekeeping)	DN_rep1_vs_DP_rep1	Cohesin	0.438516	
attribution	Actb (housekeeping)	DN_rep1_vs_DP_rep1	H3K27ac	0.147133	
attribution	Actb (housekeeping)	DN_rep1_vs_DP_rep2	ATAC	0.0388547	
attribution	Actb (housekeeping)	DN_rep1_vs_DP_rep2	RNA+	0.00100088	
attribution	Actb (housekeeping)	DN_rep1_vs_DP_rep2	RNA-	0.354758	
attribution	Actb (housekeeping)	DN_rep1_vs_DP_rep2	CTCF	0.12006	
attribution	Actb (housekeeping)	DN_rep1_vs_DP_rep2	Cohesin	0.373618	
attribution	Actb (housekeeping)	DN_rep1_vs_DP_rep2	H3K27ac	0.111709	
attribution	Actb (housekeeping)	DN_rep2_vs_DP_rep1	ATAC	0.0446211	
attribution	Actb (housekeeping)	DN_rep2_vs_DP_rep1	RNA+	0.00186431	
attribution	Actb (housekeeping)	DN_rep2_vs_DP_rep1	RNA-	0.322768	
attribution	Actb (housekeeping)	DN_rep2_vs_DP_rep1	CTCF	0.104624	
attribution	Actb (housekeeping)	DN_rep2_vs_DP_rep1	Cohesin	0.33397	
attribution	Actb (housekeeping)	DN_rep2_vs_DP_rep1	H3K27ac	0.192152	
attribution	Actb (housekeeping)	DN_rep2_vs_DP_rep2	ATAC	0.0572723	
attribution	Actb (housekeeping)	DN_rep2_vs_DP_rep2	RNA+	0.000738253	
attribution	Actb (housekeeping)	DN_rep2_vs_DP_rep2	RNA-	0.265365	
attribution	Actb (housekeeping)	DN_rep2_vs_DP_rep2	CTCF	0.0611023	
attribution	Actb (housekeeping)	DN_rep2_vs_DP_rep2	Cohesin	0.402241	
attribution	Actb (housekeeping)	DN_rep2_vs_DP_rep2	H3K27ac	0.213281	
attribution	Emc7 (housekeeping)	DN_rep1_vs_DP_rep1	ATAC	0.0217561	
attribution	Emc7 (housekeeping)	DN_rep1_vs_DP_rep1	RNA+	0.193314	
attribution	Emc7 (housekeeping)	DN_rep1_vs_DP_rep1	RNA-	0.00143803	
attribution	Emc7 (housekeeping)	DN_rep1_vs_DP_rep1	CTCF	0.184477	
attribution	Emc7 (housekeeping)	DN_rep1_vs_DP_rep1	Cohesin	0.314129	
attribution	Emc7 (housekeeping)	DN_rep1_vs_DP_rep1	H3K27ac	0.284886	
attribution	Emc7 (housekeeping)	DN_rep1_vs_DP_rep2	ATAC	0.021656	
attribution	Emc7 (housekeeping)	DN_rep1_vs_DP_rep2	RNA+	0.250289	
attribution	Emc7 (housekeeping)	DN_rep1_vs_DP_rep2	RNA-	0.00570952	
attribution	Emc7 (housekeeping)	DN_rep1_vs_DP_rep2	CTCF	0.177502	
attribution	Emc7 (housekeeping)	DN_rep1_vs_DP_rep2	Cohesin	0.288476	
attribution	Emc7 (housekeeping)	DN_rep1_vs_DP_rep2	H3K27ac	0.256367	
attribution	Emc7 (housekeeping)	DN_rep2_vs_DP_rep1	ATAC	0.0175112	
attribution	Emc7 (housekeeping)	DN_rep2_vs_DP_rep1	RNA+	0.193748	
attribution	Emc7 (housekeeping)	DN_rep2_vs_DP_rep1	RNA-	0.00119432	
attribution	Emc7 (housekeeping)	DN_rep2_vs_DP_rep1	CTCF	0.151453	
attribution	Emc7 (housekeeping)	DN_rep2_vs_DP_rep1	Cohesin	0.316172	
attribution	Emc7 (housekeeping)	DN_rep2_vs_DP_rep1	H3K27ac	0.319922	
attribution	Emc7 (housekeeping)	DN_rep2_vs_DP_rep2	ATAC	0.0182664	
attribution	Emc7 (housekeeping)	DN_rep2_vs_DP_rep2	RNA+	0.234175	
attribution	Emc7 (housekeeping)	DN_rep2_vs_DP_rep2	RNA-	0.0055836	
attribution	Emc7 (housekeeping)	DN_rep2_vs_DP_rep2	CTCF	0.13146	
attribution	Emc7 (housekeeping)	DN_rep2_vs_DP_rep2	Cohesin	0.316296	
attribution	Emc7 (housekeeping)	DN_rep2_vs_DP_rep2	H3K27ac	0.29422	
attribution	Col1a1 (fibroblast marker)	DN_rep1_vs_DP_rep1	ATAC	0.00725464	
attribution	Col1a1 (fibroblast marker)	DN_rep1_vs_DP_rep1	RNA+	0.169293	
attribution	Col1a1 (fibroblast marker)	DN_rep1_vs_DP_rep1	RNA-	0.0459454	
attribution	Col1a1 (fibroblast marker)	DN_rep1_vs_DP_rep1	CTCF	0.245034	
attribution	Col1a1 (fibroblast marker)	DN_rep1_vs_DP_rep1	Cohesin	0.349811	
attribution	Col1a1 (fibroblast marker)	DN_rep1_vs_DP_rep1	H3K27ac	0.182662	
attribution	Col1a1 (fibroblast marker)	DN_rep1_vs_DP_rep2	ATAC	0.0120495	
attribution	Col1a1 (fibroblast marker)	DN_rep1_vs_DP_rep2	RNA+	0.143264	
attribution	Col1a1 (fibroblast marker)	DN_rep1_vs_DP_rep2	RNA-	0.0550505	
attribution	Col1a1 (fibroblast marker)	DN_rep1_vs_DP_rep2	CTCF	0.270081	
attribution	Col1a1 (fibroblast marker)	DN_rep1_vs_DP_rep2	Cohesin	0.346215	
attribution	Col1a1 (fibroblast marker)	DN_rep1_vs_DP_rep2	H3K27ac	0.173339	
attribution	Col1a1 (fibroblast marker)	DN_rep2_vs_DP_rep1	ATAC	0.00743219	
attribution	Col1a1 (fibroblast marker)	DN_rep2_vs_DP_rep1	RNA+	0.133841	
attribution	Col1a1 (fibroblast marker)	DN_rep2_vs_DP_rep1	RNA-	0.0243879	
attribution	Col1a1 (fibroblast marker)	DN_rep2_vs_DP_rep1	CTCF	0.246133	
attribution	Col1a1 (fibroblast marker)	DN_rep2_vs_DP_rep1	Cohesin	0.399763	
attribution	Col1a1 (fibroblast marker)	DN_rep2_vs_DP_rep1	H3K27ac	0.188443	
attribution	Col1a1 (fibroblast marker)	DN_rep2_vs_DP_rep2	ATAC	0.0125865	
attribution	Col1a1 (fibroblast marker)	DN_rep2_vs_DP_rep2	RNA+	0.105128	
attribution	Col1a1 (fibroblast marker)	DN_rep2_vs_DP_rep2	RNA-	0.0305034	
attribution	Col1a1 (fibroblast marker)	DN_rep2_vs_DP_rep2	CTCF	0.248584	
attribution	Col1a1 (fibroblast marker)	DN_rep2_vs_DP_rep2	Cohesin	0.428898	
attribution	Col1a1 (fibroblast marker)	DN_rep2_vs_DP_rep2	H3K27ac	0.1743	
attribution	Wapl	DN_rep1_vs_DP_rep1	ATAC	0.021025	
attribution	Wapl	DN_rep1_vs_DP_rep1	RNA+	0.301213	
attribution	Wapl	DN_rep1_vs_DP_rep1	RNA-	0.0188954	
attribution	Wapl	DN_rep1_vs_DP_rep1	CTCF	0.189913	
attribution	Wapl	DN_rep1_vs_DP_rep1	Cohesin	0.280404	
attribution	Wapl	DN_rep1_vs_DP_rep1	H3K27ac	0.18855	
attribution	Wapl	DN_rep1_vs_DP_rep2	ATAC	0.020909	
attribution	Wapl	DN_rep1_vs_DP_rep2	RNA+	0.316537	
attribution	Wapl	DN_rep1_vs_DP_rep2	RNA-	0.0177651	
attribution	Wapl	DN_rep1_vs_DP_rep2	CTCF	0.197332	
attribution	Wapl	DN_rep1_vs_DP_rep2	Cohesin	0.269662	
attribution	Wapl	DN_rep1_vs_DP_rep2	H3K27ac	0.177795	
attribution	Wapl	DN_rep2_vs_DP_rep1	ATAC	0.024044	
attribution	Wapl	DN_rep2_vs_DP_rep1	RNA+	0.250995	
attribution	Wapl	DN_rep2_vs_DP_rep1	RNA-	0.0210133	
attribution	Wapl	DN_rep2_vs_DP_rep1	CTCF	0.200134	
attribution	Wapl	DN_rep2_vs_DP_rep1	Cohesin	0.350161	
attribution	Wapl	DN_rep2_vs_DP_rep1	H3K27ac	0.153652	
attribution	Wapl	DN_rep2_vs_DP_rep2	ATAC	0.0267138	
attribution	Wapl	DN_rep2_vs_DP_rep2	RNA+	0.214539	
attribution	Wapl	DN_rep2_vs_DP_rep2	RNA-	0.0186677	
attribution	Wapl	DN_rep2_vs_DP_rep2	CTCF	0.197791	
attribution	Wapl	DN_rep2_vs_DP_rep2	Cohesin	0.370666	
attribution	Wapl	DN_rep2_vs_DP_rep2	H3K27ac	0.171623	
attribution	Igk (B-lineage locus)	DN_rep1_vs_DP_rep1	ATAC	0.0897586	
attribution	Igk (B-lineage locus)	DN_rep1_vs_DP_rep1	RNA+	0.105702	
attribution	Igk (B-lineage locus)	DN_rep1_vs_DP_rep1	RNA-	0.0791925	
attribution	Igk (B-lineage locus)	DN_rep1_vs_DP_rep1	CTCF	0.237214	
attribution	Igk (B-lineage locus)	DN_rep1_vs_DP_rep1	Cohesin	0.266036	
attribution	Igk (B-lineage locus)	DN_rep1_vs_DP_rep1	H3K27ac	0.222096	
attribution	Igk (B-lineage locus)	DN_rep1_vs_DP_rep2	ATAC	0.0749972	
attribution	Igk (B-lineage locus)	DN_rep1_vs_DP_rep2	RNA+	0.125307	
attribution	Igk (B-lineage locus)	DN_rep1_vs_DP_rep2	RNA-	0.0839689	
attribution	Igk (B-lineage locus)	DN_rep1_vs_DP_rep2	CTCF	0.219575	
attribution	Igk (B-lineage locus)	DN_rep1_vs_DP_rep2	Cohesin	0.292664	
attribution	Igk (B-lineage locus)	DN_rep1_vs_DP_rep2	H3K27ac	0.203488	
attribution	Igk (B-lineage locus)	DN_rep2_vs_DP_rep1	ATAC	0.0770016	
attribution	Igk (B-lineage locus)	DN_rep2_vs_DP_rep1	RNA+	0.0919251	
attribution	Igk (B-lineage locus)	DN_rep2_vs_DP_rep1	RNA-	0.0979164	
attribution	Igk (B-lineage locus)	DN_rep2_vs_DP_rep1	CTCF	0.247318	
attribution	Igk (B-lineage locus)	DN_rep2_vs_DP_rep1	Cohesin	0.267336	
attribution	Igk (B-lineage locus)	DN_rep2_vs_DP_rep1	H3K27ac	0.218503	
attribution	Igk (B-lineage locus)	DN_rep2_vs_DP_rep2	ATAC	0.0632276	
attribution	Igk (B-lineage locus)	DN_rep2_vs_DP_rep2	RNA+	0.101055	
attribution	Igk (B-lineage locus)	DN_rep2_vs_DP_rep2	RNA-	0.101766	
attribution	Igk (B-lineage locus)	DN_rep2_vs_DP_rep2	CTCF	0.22537	
attribution	Igk (B-lineage locus)	DN_rep2_vs_DP_rep2	Cohesin	0.300585	
attribution	Igk (B-lineage locus)	DN_rep2_vs_DP_rep2	H3K27ac	0.207995	
attribution	Tcrb upstream (flanking)	DN_rep1_vs_DP_rep1	ATAC	0.0535451	
attribution	Tcrb upstream (flanking)	DN_rep1_vs_DP_rep1	RNA+	0.00486362	
attribution	Tcrb upstream (flanking)	DN_rep1_vs_DP_rep1	RNA-	0.0021912	
attribution	Tcrb upstream (flanking)	DN_rep1_vs_DP_rep1	CTCF	0.321865	
attribution	Tcrb upstream (flanking)	DN_rep1_vs_DP_rep1	Cohesin	0.277928	
attribution	Tcrb upstream (flanking)	DN_rep1_vs_DP_rep1	H3K27ac	0.339607	
attribution	Tcrb upstream (flanking)	DN_rep1_vs_DP_rep2	ATAC	0.0432744	
attribution	Tcrb upstream (flanking)	DN_rep1_vs_DP_rep2	RNA+	0.00612317	
attribution	Tcrb upstream (flanking)	DN_rep1_vs_DP_rep2	RNA-	0.00122242	
attribution	Tcrb upstream (flanking)	DN_rep1_vs_DP_rep2	CTCF	0.310515	
attribution	Tcrb upstream (flanking)	DN_rep1_vs_DP_rep2	Cohesin	0.314866	
attribution	Tcrb upstream (flanking)	DN_rep1_vs_DP_rep2	H3K27ac	0.323999	
attribution	Tcrb upstream (flanking)	DN_rep2_vs_DP_rep1	ATAC	0.060247	
attribution	Tcrb upstream (flanking)	DN_rep2_vs_DP_rep1	RNA+	0.00428382	
attribution	Tcrb upstream (flanking)	DN_rep2_vs_DP_rep1	RNA-	0.00200029	
attribution	Tcrb upstream (flanking)	DN_rep2_vs_DP_rep1	CTCF	0.35376	
attribution	Tcrb upstream (flanking)	DN_rep2_vs_DP_rep1	Cohesin	0.268382	
attribution	Tcrb upstream (flanking)	DN_rep2_vs_DP_rep1	H3K27ac	0.311327	
attribution	Tcrb upstream (flanking)	DN_rep2_vs_DP_rep2	ATAC	0.0456436	
attribution	Tcrb upstream (flanking)	DN_rep2_vs_DP_rep2	RNA+	0.00554598	
attribution	Tcrb upstream (flanking)	DN_rep2_vs_DP_rep2	RNA-	0.000967283	
attribution	Tcrb upstream (flanking)	DN_rep2_vs_DP_rep2	CTCF	0.328632	
attribution	Tcrb upstream (flanking)	DN_rep2_vs_DP_rep2	Cohesin	0.326564	
attribution	Tcrb upstream (flanking)	DN_rep2_vs_DP_rep2	H3K27ac	0.292647	
attribution	Cd4 (induced at DP)	DN_rep1_vs_DP_rep1	ATAC	0.0108901	
attribution	Cd4 (induced at DP)	DN_rep1_vs_DP_rep1	RNA+	0.00260118	
attribution	Cd4 (induced at DP)	DN_rep1_vs_DP_rep1	RNA-	0.509286	
attribution	Cd4 (induced at DP)	DN_rep1_vs_DP_rep1	CTCF	0.108776	
attribution	Cd4 (induced at DP)	DN_rep1_vs_DP_rep1	Cohesin	0.278315	
attribution	Cd4 (induced at DP)	DN_rep1_vs_DP_rep1	H3K27ac	0.0901328	
attribution	Cd4 (induced at DP)	DN_rep1_vs_DP_rep2	ATAC	0.0169449	
attribution	Cd4 (induced at DP)	DN_rep1_vs_DP_rep2	RNA+	0.00222309	
attribution	Cd4 (induced at DP)	DN_rep1_vs_DP_rep2	RNA-	0.495043	
attribution	Cd4 (induced at DP)	DN_rep1_vs_DP_rep2	CTCF	0.12074	
attribution	Cd4 (induced at DP)	DN_rep1_vs_DP_rep2	Cohesin	0.276331	
attribution	Cd4 (induced at DP)	DN_rep1_vs_DP_rep2	H3K27ac	0.0887185	
attribution	Cd4 (induced at DP)	DN_rep2_vs_DP_rep1	ATAC	0.011304	
attribution	Cd4 (induced at DP)	DN_rep2_vs_DP_rep1	RNA+	0.00249626	
attribution	Cd4 (induced at DP)	DN_rep2_vs_DP_rep1	RNA-	0.526172	
attribution	Cd4 (induced at DP)	DN_rep2_vs_DP_rep1	CTCF	0.0817204	
attribution	Cd4 (induced at DP)	DN_rep2_vs_DP_rep1	Cohesin	0.28929	
attribution	Cd4 (induced at DP)	DN_rep2_vs_DP_rep1	H3K27ac	0.0890165	
attribution	Cd4 (induced at DP)	DN_rep2_vs_DP_rep2	ATAC	0.0183032	
attribution	Cd4 (induced at DP)	DN_rep2_vs_DP_rep2	RNA+	0.00270128	
attribution	Cd4 (induced at DP)	DN_rep2_vs_DP_rep2	RNA-	0.529839	
attribution	Cd4 (induced at DP)	DN_rep2_vs_DP_rep2	CTCF	0.072823	
attribution	Cd4 (induced at DP)	DN_rep2_vs_DP_rep2	Cohesin	0.287487	
attribution	Cd4 (induced at DP)	DN_rep2_vs_DP_rep2	H3K27ac	0.0888467	
attribution	Cd8a (induced at DP)	DN_rep1_vs_DP_rep1	ATAC	0.0132017	
attribution	Cd8a (induced at DP)	DN_rep1_vs_DP_rep1	RNA+	0.275728	
attribution	Cd8a (induced at DP)	DN_rep1_vs_DP_rep1	RNA-	0.310381	
attribution	Cd8a (induced at DP)	DN_rep1_vs_DP_rep1	CTCF	0.0912476	
attribution	Cd8a (induced at DP)	DN_rep1_vs_DP_rep1	Cohesin	0.197124	
attribution	Cd8a (induced at DP)	DN_rep1_vs_DP_rep1	H3K27ac	0.112318	
attribution	Cd8a (induced at DP)	DN_rep1_vs_DP_rep2	ATAC	0.0138031	
attribution	Cd8a (induced at DP)	DN_rep1_vs_DP_rep2	RNA+	0.248671	
attribution	Cd8a (induced at DP)	DN_rep1_vs_DP_rep2	RNA-	0.333666	
attribution	Cd8a (induced at DP)	DN_rep1_vs_DP_rep2	CTCF	0.0930474	
attribution	Cd8a (induced at DP)	DN_rep1_vs_DP_rep2	Cohesin	0.199306	
attribution	Cd8a (induced at DP)	DN_rep1_vs_DP_rep2	H3K27ac	0.111507	
attribution	Cd8a (induced at DP)	DN_rep2_vs_DP_rep1	ATAC	0.0159829	
attribution	Cd8a (induced at DP)	DN_rep2_vs_DP_rep1	RNA+	0.325211	
attribution	Cd8a (induced at DP)	DN_rep2_vs_DP_rep1	RNA-	0.263723	
attribution	Cd8a (induced at DP)	DN_rep2_vs_DP_rep1	CTCF	0.0831403	
attribution	Cd8a (induced at DP)	DN_rep2_vs_DP_rep1	Cohesin	0.181909	
attribution	Cd8a (induced at DP)	DN_rep2_vs_DP_rep1	H3K27ac	0.130034	
attribution	Cd8a (induced at DP)	DN_rep2_vs_DP_rep2	ATAC	0.0169867	
attribution	Cd8a (induced at DP)	DN_rep2_vs_DP_rep2	RNA+	0.298218	
attribution	Cd8a (induced at DP)	DN_rep2_vs_DP_rep2	RNA-	0.287963	
attribution	Cd8a (induced at DP)	DN_rep2_vs_DP_rep2	CTCF	0.0834919	
attribution	Cd8a (induced at DP)	DN_rep2_vs_DP_rep2	Cohesin	0.181291	
attribution	Cd8a (induced at DP)	DN_rep2_vs_DP_rep2	H3K27ac	0.13205	
sign_concordance	genome_wide	all_pairings	frac	0.524733	
sign_concordance	Trbv1 (5-prime Vbeta outlier)	all_pairings	frac	0.492754	
sign_concordance	Vbeta cluster (Trbv2-Trbv30)	all_pairings	frac	0.555556	
sign_concordance	NEGCTL inter-cluster silent	all_pairings	frac	0.4125	
sign_concordance	DJ_RC (recombination center)	all_pairings	frac	0.729592	
sign_concordance	Ebeta/Trbv31/CBE3 (EbKO deletion)	all_pairings	frac	0.74	
sign_concordance	NEGCTL 3-prime flanking silent	all_pairings	frac	0.623865	
sign_concordance	CH/JH/iEmu (constant region)	all_pairings	frac	0.442797	
sign_concordance	DH cluster (diversity segments)	all_pairings	frac	0.71831	
sign_concordance	VH proximal (~1.4 Mb)	all_pairings	frac	0.641439	
sign_concordance	VH distal (~1.1 Mb)	all_pairings	frac	0.634615	
sign_concordance	Gapdh (housekeeping)	all_pairings	frac	0.454545	
sign_concordance	Actb (housekeeping)	all_pairings	frac	0.5	
sign_concordance	Emc7 (housekeeping)	all_pairings	frac	0.521739	
sign_concordance	Col1a1 (fibroblast marker)	all_pairings	frac	0.610092	
sign_concordance	Wapl	all_pairings	frac	0.48005	
sign_concordance	Igk (B-lineage locus)	all_pairings	frac	0.499835	
sign_concordance	Tcrb upstream (flanking)	all_pairings	frac	0.528846	
sign_concordance	Cd4 (induced at DP)	all_pairings	frac	0.760684	
sign_concordance	Cd8a (induced at DP)	all_pairings	frac	0.673841	
